x,y,unit,STRATUM,Year,UNIT
-142.920884066754,63.5011974328736,13A,16,1983,3
-142.929557294541,63.3624257882701,13A,15,2013,3
-142.929557294541,63.3710990160578,13A,15,2013,3
-142.929557294541,63.3797722438456,13A,15,2013,3
-142.929557294541,63.3884454716333,13A,35,2013,3
-142.929557294541,63.397118699421,13A,13,2013,3
-142.929557294541,63.4057919272087,13A,40,1983,3
-142.929557294541,63.4144651549964,13A,60,1983,3
-142.929557294541,63.4231383827841,13A,16,1983,3
-142.929557294541,63.4318116105719,13A,15,1983,3
-142.929557294541,63.4404848383596,13A,30,1983,3
-142.929557294541,63.4491580661473,13A,16,2013,3
-142.929557294541,63.457831293935,13A,16,2013,3
-142.929557294541,63.4665045217227,13A,16,1983,3
-142.929557294541,63.4751777495104,13A,15,1983,3
-142.929557294541,63.4838509772982,13A,15,1983,3
-142.929557294541,63.4925242050859,13A,16,1983,3
-142.929557294541,63.5011974328736,13A,16,1983,3
-142.938230522329,63.3624257882701,13A,15,2013,3
-142.938230522329,63.3710990160578,13A,15,2013,3
-142.938230522329,63.3797722438456,13A,15,2013,3
-142.938230522329,63.3884454716333,13A,12,2013,3
-142.938230522329,63.4057919272087,13A,35,1983,3
-142.938230522329,63.4144651549964,13A,60,2013,3
-142.938230522329,63.4231383827841,13A,60,1983,3
-142.938230522329,63.4318116105719,13A,15,1983,3
-142.938230522329,63.4404848383596,13A,30,1983,3
-142.938230522329,63.4491580661473,13A,16,1983,3
-142.938230522329,63.457831293935,13A,16,1983,3
-142.938230522329,63.4665045217227,13A,16,1983,3
-142.938230522329,63.4751777495104,13A,16,1983,3
-142.938230522329,63.4838509772982,13A,15,1983,3
-142.938230522329,63.4925242050859,13A,16,1983,3
-142.938230522329,63.5011974328736,13A,16,1983,3
-142.946903750117,63.3710990160578,13A,15,2013,3
-142.946903750117,63.3884454716333,13A,13,2013,3
-142.946903750117,63.397118699421,13A,13,2013,3
-142.946903750117,63.4144651549964,13A,13,2013,3
-142.946903750117,63.4231383827841,13A,13,2013,3
-142.946903750117,63.4318116105719,13A,30,1983,3
-142.946903750117,63.4404848383596,13A,30,1983,3
-142.946903750117,63.4491580661473,13A,2,2013,3
-142.946903750117,63.457831293935,13A,16,1983,3
-142.946903750117,63.4665045217227,13A,16,1983,3
-142.946903750117,63.4751777495104,13A,15,1983,3
-142.946903750117,63.4838509772982,13A,16,1983,3
-142.946903750117,63.4925242050859,13A,16,1983,3
-142.946903750117,63.5011974328736,13A,15,1983,3
-142.955576977905,63.3710990160578,13A,16,2013,3
-142.955576977905,63.397118699421,13A,13,2013,3
-142.955576977905,63.4057919272087,13A,60,2013,3
-142.955576977905,63.4144651549964,13A,2,2013,3
-142.955576977905,63.4231383827841,13A,60,2013,3
-142.955576977905,63.4318116105719,13A,60,2013,3
-142.955576977905,63.4491580661473,13A,2,2013,3
-142.955576977905,63.457831293935,13A,16,1983,3
-142.955576977905,63.4665045217227,13A,16,1983,3
-142.955576977905,63.4751777495104,13A,16,1983,3
-142.955576977905,63.4838509772982,13A,16,1983,3
-142.955576977905,63.4925242050859,13A,16,1983,3
-142.955576977905,63.5011974328736,13A,15,1983,3
-142.964250205692,63.3710990160578,13A,12,2013,3
-142.964250205692,63.397118699421,13A,13,2013,3
-142.964250205692,63.4057919272087,13A,1,2013,3
-142.964250205692,63.4144651549964,13A,13,2013,3
-142.964250205692,63.4231383827841,13A,60,2013,3
-142.964250205692,63.4318116105719,13A,60,2013,3
-142.964250205692,63.4491580661473,13A,16,1983,3
-142.964250205692,63.457831293935,13A,16,1983,3
-142.964250205692,63.4665045217227,13A,16,1983,3
-142.964250205692,63.4751777495104,13A,16,1983,3
-142.964250205692,63.4838509772982,13A,15,2013,3
-142.964250205692,63.4925242050859,13A,15,1983,3
-142.964250205692,63.5011974328736,13A,15,1983,3
-142.97292343348,63.3624257882701,13A,12,2013,3
-142.97292343348,63.3710990160578,13A,12,2013,3
-142.97292343348,63.397118699421,13A,13,2013,3
-142.97292343348,63.4057919272087,13A,20,2013,3
-142.97292343348,63.4144651549964,13A,50,2013,3
-142.97292343348,63.4231383827841,13A,60,2013,3
-142.97292343348,63.4318116105719,13A,60,2013,3
-142.97292343348,63.4404848383596,13A,35,1983,3
-142.97292343348,63.4491580661473,13A,15,1983,3
-142.97292343348,63.457831293935,13A,2,2013,3
-142.97292343348,63.4665045217227,13A,16,1983,3
-142.97292343348,63.4751777495104,13A,15,1983,3
-142.97292343348,63.4838509772982,13A,15,1983,3
-142.97292343348,63.4925242050859,13A,15,2013,3
-142.97292343348,63.5011974328736,13A,15,1983,3
-142.981596661268,63.4057919272087,13A,20,2013,3
-142.981596661268,63.4144651549964,13A,20,2013,3
-142.981596661268,63.4231383827841,13A,60,2013,3
-142.981596661268,63.4318116105719,13A,60,2013,3
-142.981596661268,63.4404848383596,13A,40,1983,3
-142.981596661268,63.4491580661473,13A,50,1983,3
-142.981596661268,63.457831293935,13A,5,2013,3
-142.981596661268,63.4665045217227,13A,16,1983,3
-142.981596661268,63.4751777495104,13A,16,1983,3
-142.981596661268,63.4838509772982,13A,15,1983,3
-142.981596661268,63.4925242050859,13A,15,2013,3
-142.981596661268,63.5011974328736,13A,20,1983,3
-142.990269889056,63.4144651549964,13A,60,2013,3
-142.990269889056,63.4231383827841,13A,60,1983,3
-142.990269889056,63.4318116105719,13A,30,1983,3
-142.990269889056,63.4404848383596,13A,40,1983,3
-142.990269889056,63.4491580661473,13A,30,1983,3
-142.990269889056,63.457831293935,13A,16,1983,3
-142.990269889056,63.4665045217227,13A,16,1983,3
-142.990269889056,63.4751777495104,13A,20,2013,3
-142.990269889056,63.4838509772982,13A,15,1983,3
-142.990269889056,63.4925242050859,13A,15,1983,3
-142.990269889056,63.5011974328736,13A,20,1983,3
-142.998943116843,63.4144651549964,13A,35,2013,3
-142.998943116843,63.4231383827841,13A,20,2013,3
-142.998943116843,63.4318116105719,13A,20,1983,3
-142.998943116843,63.4404848383596,13A,20,1983,3
-142.998943116843,63.4491580661473,13A,30,1983,3
-142.998943116843,63.457831293935,13A,16,1983,3
-142.998943116843,63.4665045217227,13A,16,1983,3
-142.998943116843,63.4751777495104,13A,15,1983,3
-142.998943116843,63.4838509772982,13A,15,1983,3
-142.998943116843,63.4925242050859,13A,15,1983,3
-142.998943116843,63.5011974328736,13A,20,1983,3
-143.007616344631,63.397118699421,13A,15,2013,3
-143.007616344631,63.4057919272087,13A,2,2013,3
-143.007616344631,63.4144651549964,13A,15,2013,3
-143.007616344631,63.4231383827841,13A,15,2013,3
-143.007616344631,63.4318116105719,13A,15,2013,3
-143.007616344631,63.4491580661473,13A,15,1983,3
-143.007616344631,63.457831293935,13A,15,1983,3
-143.007616344631,63.4665045217227,13A,15,1983,3
-143.007616344631,63.4751777495104,13A,16,1983,3
-143.007616344631,63.4838509772982,13A,15,1983,3
-143.007616344631,63.4925242050859,13A,15,1983,3
-143.007616344631,63.5011974328736,13A,16,1983,3
-143.016289572419,63.3797722438456,13A,12,2013,3
-143.016289572419,63.3884454716333,13A,16,2013,3
-143.016289572419,63.397118699421,13A,15,2013,3
-143.016289572419,63.4057919272087,13A,2,2013,3
-143.016289572419,63.4144651549964,13A,15,2013,3
-143.016289572419,63.4231383827841,13A,15,2013,3
-143.016289572419,63.4318116105719,13A,15,2013,3
-143.016289572419,63.4404848383596,13A,30,2013,3
-143.016289572419,63.4491580661473,13A,15,1983,3
-143.016289572419,63.457831293935,13A,15,1983,3
-143.016289572419,63.4665045217227,13A,16,1983,3
-143.016289572419,63.4751777495104,13A,16,1983,3
-143.016289572419,63.4838509772982,13A,15,1983,3
-143.016289572419,63.4925242050859,13A,15,1983,3
-143.016289572419,63.5011974328736,13A,16,1983,3
-143.024962800206,63.3797722438456,13A,12,2013,3
-143.024962800206,63.3884454716333,13A,16,2013,3
-143.024962800206,63.397118699421,13A,40,2013,3
-143.024962800206,63.4057919272087,13A,16,2013,3
-143.024962800206,63.4144651549964,13A,15,2013,3
-143.024962800206,63.4231383827841,13A,15,2013,3
-143.024962800206,63.4318116105719,13A,15,2013,3
-143.024962800206,63.4404848383596,13A,30,1983,3
-143.024962800206,63.4491580661473,13A,15,1983,3
-143.024962800206,63.457831293935,13A,15,1983,3
-143.024962800206,63.4665045217227,13A,16,1983,3
-143.024962800206,63.4751777495104,13A,16,1983,3
-143.024962800206,63.4838509772982,13A,15,1983,3
-143.024962800206,63.4925242050859,13A,15,1983,3
-143.024962800206,63.5011974328736,13A,15,1983,3
-143.033636027994,63.1889612325158,14,16,1983,3
-143.033636027994,63.3797722438456,13A,12,2013,3
-143.033636027994,63.3884454716333,13A,16,2013,3
-143.033636027994,63.397118699421,13A,40,2013,3
-143.033636027994,63.4057919272087,13A,40,2013,3
-143.033636027994,63.4144651549964,13A,15,2013,3
-143.033636027994,63.4231383827841,13A,15,2013,3
-143.033636027994,63.4318116105719,13A,60,2013,3
-143.033636027994,63.4404848383596,13A,15,1983,3
-143.033636027994,63.4491580661473,13A,15,1983,3
-143.033636027994,63.457831293935,13A,15,1983,3
-143.033636027994,63.4665045217227,13A,15,1983,3
-143.033636027994,63.4751777495104,13A,16,1983,3
-143.033636027994,63.4838509772982,13A,15,1983,3
-143.033636027994,63.4925242050859,13A,15,1983,3
-143.033636027994,63.5011974328736,13A,15,1983,3
-143.042309255782,63.1802880047281,14,16,1983,3
-143.042309255782,63.1889612325158,14,16,2013,3
-143.042309255782,63.1976344603035,14,16,2013,3
-143.042309255782,63.3797722438456,13A,12,2013,3
-143.042309255782,63.3884454716333,13A,20,2013,3
-143.042309255782,63.397118699421,13A,40,2013,3
-143.042309255782,63.4057919272087,13A,40,2013,3
-143.042309255782,63.4144651549964,13A,40,2013,3
-143.042309255782,63.4231383827841,13A,15,2013,3
-143.042309255782,63.4318116105719,13A,60,2013,3
-143.042309255782,63.4404848383596,13A,15,1983,3
-143.042309255782,63.4491580661473,13A,15,1983,3
-143.042309255782,63.457831293935,13A,15,1983,3
-143.042309255782,63.4665045217227,13A,15,1983,3
-143.042309255782,63.4751777495104,13A,15,2013,3
-143.042309255782,63.4838509772982,13A,15,2013,3
-143.042309255782,63.4925242050859,13A,15,2013,3
-143.042309255782,63.5011974328736,13A,15,1983,3
-143.05098248357,63.1802880047281,14,16,1983,3
-143.05098248357,63.1889612325158,14,30,2013,3
-143.05098248357,63.1976344603035,14,16,2013,3
-143.05098248357,63.2236541436666,14,1,2013,3
-143.05098248357,63.3797722438456,13A,12,2013,3
-143.05098248357,63.3884454716333,13A,16,2013,3
-143.05098248357,63.397118699421,13A,40,2013,3
-143.05098248357,63.4057919272087,13A,40,2013,3
-143.05098248357,63.4144651549964,13A,35,2013,3
-143.05098248357,63.4231383827841,13A,16,2013,3
-143.05098248357,63.4318116105719,13A,15,2013,3
-143.05098248357,63.4404848383596,13A,15,1983,3
-143.05098248357,63.4491580661473,13A,15,1983,3
-143.05098248357,63.457831293935,13A,15,1983,3
-143.05098248357,63.4665045217227,13A,16,1983,3
-143.05098248357,63.4751777495104,13A,15,2013,3
-143.05098248357,63.4838509772982,13A,15,1983,3
-143.05098248357,63.4925242050859,13A,15,1983,3
-143.05098248357,63.5011974328736,13A,15,1983,3
-143.059655711357,63.1802880047281,14,16,1983,3
-143.059655711357,63.1889612325158,14,13,2013,3
-143.059655711357,63.1976344603035,14,16,2013,3
-143.059655711357,63.2236541436666,14,15,2013,3
-143.059655711357,63.2323273714544,14,16,2013,3
-143.059655711357,63.3797722438456,13A,2,2013,3
-143.059655711357,63.3884454716333,13A,6,2013,3
-143.059655711357,63.397118699421,13A,16,2013,3
-143.059655711357,63.4057919272087,13A,40,2013,3
-143.059655711357,63.4144651549964,13A,40,2013,3
-143.059655711357,63.4231383827841,13A,16,2013,3
-143.059655711357,63.4318116105719,13A,15,2013,3
-143.059655711357,63.4491580661473,13A,15,1983,3
-143.059655711357,63.457831293935,13A,15,1983,3
-143.059655711357,63.4665045217227,13A,15,2013,3
-143.059655711357,63.4751777495104,13A,15,2013,3
-143.059655711357,63.4838509772982,13A,15,2013,3
-143.059655711357,63.4925242050859,13A,15,1983,3
-143.059655711357,63.5011974328736,13A,15,2013,3
-143.068328939145,63.1629415491526,14,15,1983,3
-143.068328939145,63.1802880047281,14,16,1983,3
-143.068328939145,63.1889612325158,14,16,2013,3
-143.068328939145,63.1976344603035,14,5,2013,3
-143.068328939145,63.2149809158789,14,15,2013,3
-143.068328939145,63.2236541436666,14,15,2013,3
-143.068328939145,63.2323273714544,14,15,2013,3
-143.068328939145,63.3797722438456,13A,2,2013,3
-143.068328939145,63.3884454716333,13A,12,2013,3
-143.068328939145,63.397118699421,13A,20,2013,3
-143.068328939145,63.4057919272087,13A,40,2013,3
-143.068328939145,63.4144651549964,13A,16,2013,3
-143.068328939145,63.4231383827841,13A,16,2013,3
-143.068328939145,63.4318116105719,13A,60,2013,3
-143.068328939145,63.4404848383596,13A,15,1983,3
-143.068328939145,63.4491580661473,13A,30,1983,3
-143.068328939145,63.457831293935,13A,15,1983,3
-143.068328939145,63.4665045217227,13A,15,1983,3
-143.068328939145,63.4751777495104,13A,15,2013,3
-143.068328939145,63.4838509772982,13A,15,2013,3
-143.068328939145,63.4925242050859,13A,15,2013,3
-143.068328939145,63.5011974328736,13A,15,2013,3
-143.077002166933,63.1629415491526,14,10,2013,3
-143.077002166933,63.1716147769403,14,15,2013,3
-143.077002166933,63.1802880047281,14,16,2013,3
-143.077002166933,63.1889612325158,14,30,2013,3
-143.077002166933,63.1976344603035,14,5,2013,3
-143.077002166933,63.2149809158789,14,15,2013,3
-143.077002166933,63.2236541436666,14,15,2013,3
-143.077002166933,63.2323273714544,14,15,2013,3
-143.077002166933,63.2410005992421,14,20,2013,3
-143.077002166933,63.3797722438456,13A,12,2013,3
-143.077002166933,63.3884454716333,13A,2,2013,3
-143.077002166933,63.397118699421,13A,20,2013,3
-143.077002166933,63.4057919272087,13A,40,2013,3
-143.077002166933,63.4144651549964,13A,16,2013,3
-143.077002166933,63.4231383827841,13A,60,2013,3
-143.077002166933,63.4318116105719,13A,15,1983,3
-143.077002166933,63.4404848383596,13A,15,1983,3
-143.077002166933,63.4491580661473,13A,15,1983,3
-143.077002166933,63.457831293935,13A,15,1983,3
-143.077002166933,63.4665045217227,13A,16,1983,3
-143.077002166933,63.4751777495104,13A,15,2013,3
-143.077002166933,63.4838509772982,13A,15,2013,3
-143.077002166933,63.4925242050859,13A,15,2013,3
-143.077002166933,63.5011974328736,13A,15,2013,3
-143.08567539472,63.1629415491526,14,16,1983,3
-143.08567539472,63.1716147769403,14,15,2013,3
-143.08567539472,63.1802880047281,14,1,2013,3
-143.08567539472,63.1889612325158,14,5,2013,3
-143.08567539472,63.1976344603035,14,5,2013,3
-143.08567539472,63.2063076880912,14,5,2013,3
-143.08567539472,63.2149809158789,14,15,2013,3
-143.08567539472,63.2236541436666,14,15,2013,3
-143.08567539472,63.2323273714544,14,15,2013,3
-143.08567539472,63.2410005992421,14,15,2013,3
-143.08567539472,63.2496738270298,14,15,2013,3
-143.08567539472,63.3797722438456,13A,2,2013,3
-143.08567539472,63.3884454716333,13A,2,2013,3
-143.08567539472,63.397118699421,13A,20,2013,3
-143.08567539472,63.4057919272087,13A,40,2013,3
-143.08567539472,63.4144651549964,13A,60,2013,3
-143.08567539472,63.4231383827841,13A,15,1983,3
-143.08567539472,63.4318116105719,13A,15,2013,3
-143.08567539472,63.4404848383596,13A,15,1983,3
-143.08567539472,63.4491580661473,13A,16,2013,3
-143.08567539472,63.457831293935,13A,15,1983,3
-143.08567539472,63.4665045217227,13A,15,2013,3
-143.08567539472,63.4751777495104,13A,15,2013,3
-143.08567539472,63.4838509772982,13A,15,2013,3
-143.08567539472,63.4925242050859,13A,15,2013,3
-143.08567539472,63.5011974328736,13A,15,2013,3
-143.094348622508,63.1629415491526,14,16,2013,3
-143.094348622508,63.1716147769403,14,2,2013,3
-143.094348622508,63.1802880047281,14,1,2013,3
-143.094348622508,63.1889612325158,14,5,2013,3
-143.094348622508,63.1976344603035,14,35,2013,3
-143.094348622508,63.2063076880912,14,5,2013,3
-143.094348622508,63.2149809158789,14,15,2013,3
-143.094348622508,63.2236541436666,14,15,2013,3
-143.094348622508,63.2323273714544,14,15,2013,3
-143.094348622508,63.2410005992421,14,15,2013,3
-143.094348622508,63.2496738270298,14,15,2013,3
-143.094348622508,63.3797722438456,13A,2,2013,3
-143.094348622508,63.3884454716333,13A,2,2013,3
-143.094348622508,63.397118699421,13A,2,2013,3
-143.094348622508,63.4057919272087,13A,40,2013,3
-143.094348622508,63.4144651549964,13A,60,2013,3
-143.094348622508,63.4231383827841,13A,15,2013,3
-143.094348622508,63.4318116105719,13A,15,2013,3
-143.094348622508,63.4404848383596,13A,15,2013,3
-143.094348622508,63.4491580661473,13A,16,2013,3
-143.094348622508,63.457831293935,13A,15,2013,3
-143.094348622508,63.4665045217227,13A,20,1983,3
-143.094348622508,63.4751777495104,13A,15,2013,3
-143.094348622508,63.4838509772982,13A,15,2013,3
-143.094348622508,63.4925242050859,13A,15,2013,3
-143.094348622508,63.5011974328736,13A,15,2013,3
-143.103021850296,63.1542683213649,14,2,1983,3
-143.103021850296,63.1629415491526,14,15,2013,3
-143.103021850296,63.1716147769403,14,2,2013,3
-143.103021850296,63.1802880047281,14,5,2013,3
-143.103021850296,63.1889612325158,14,5,2013,3
-143.103021850296,63.1976344603035,14,16,2013,3
-143.103021850296,63.2063076880912,14,11,2013,3
-143.103021850296,63.2149809158789,14,15,2013,3
-143.103021850296,63.2236541436666,14,16,2013,3
-143.103021850296,63.2323273714544,14,15,2013,3
-143.103021850296,63.2410005992421,14,15,2013,3
-143.103021850296,63.2496738270298,14,3,2013,3
-143.103021850296,63.3797722438456,13A,2,2013,3
-143.103021850296,63.3884454716333,13A,2,2013,3
-143.103021850296,63.397118699421,13A,2,2013,3
-143.103021850296,63.4057919272087,13A,40,2013,3
-143.103021850296,63.4144651549964,13A,60,2013,3
-143.103021850296,63.4231383827841,13A,15,2013,3
-143.103021850296,63.4318116105719,13A,15,2013,3
-143.103021850296,63.4491580661473,13A,16,2013,3
-143.103021850296,63.457831293935,13A,16,1983,3
-143.103021850296,63.4751777495104,13A,15,2013,3
-143.103021850296,63.4838509772982,13A,15,2013,3
-143.103021850296,63.4925242050859,13A,15,2013,3
-143.103021850296,63.5011974328736,13A,15,1983,3
-143.111695078084,63.1455950935772,14,2,2013,3
-143.111695078084,63.1542683213649,14,16,1983,3
-143.111695078084,63.1629415491526,14,15,2013,3
-143.111695078084,63.1716147769403,14,1,2013,3
-143.111695078084,63.1802880047281,14,5,2013,3
-143.111695078084,63.1889612325158,14,2,2013,3
-143.111695078084,63.1976344603035,14,16,2013,3
-143.111695078084,63.2063076880912,14,11,2013,3
-143.111695078084,63.2149809158789,14,8,2013,3
-143.111695078084,63.2236541436666,14,15,2013,3
-143.111695078084,63.2323273714544,14,15,2013,3
-143.111695078084,63.2410005992421,14,30,1983,3
-143.111695078084,63.2496738270298,14,20,2013,3
-143.111695078084,63.2583470548175,14,15,2013,3
-143.111695078084,63.3797722438456,13A,2,2013,3
-143.111695078084,63.3884454716333,13A,2,2013,3
-143.111695078084,63.397118699421,13A,15,2013,3
-143.111695078084,63.4057919272087,13A,40,2013,3
-143.111695078084,63.4144651549964,13A,60,2013,3
-143.111695078084,63.4231383827841,13A,15,2013,3
-143.111695078084,63.4318116105719,13A,15,2013,3
-143.111695078084,63.4838509772982,13A,15,2013,3
-143.111695078084,63.4925242050859,13A,15,2013,3
-143.111695078084,63.5011974328736,13A,16,1983,3
-143.120368305871,63.1455950935772,14,20,2013,3
-143.120368305871,63.1542683213649,14,1,2013,3
